sn,time,msg,server_model
6b8ae49a063f,2020/8/11 22:00, Processor CPU0_Status | Configuration Error | Asserted,SM35
6b8ae49a063f,2020/8/11 21:58, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted,SM35
6b8ae49a063f,2020/8/11 22:00, Processor CPU0_Status | Configuration Error | Asserted,SM35
6b8ae49a063f,2020/8/11 21:37, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted,SM35
6b8ae49a063f,2020/8/11 22:00, Memory CPU0A0_DIMM_Stat | Uncorrectable ECC | Asserted,SM35
6b8ae49a063f,2020/8/11 22:00, Memory CPU0A0_DIMM_Stat | Uncorrectable ECC | Asserted,SM35
6b8ae49a063f,2020/8/11 21:48, Memory CPU0A0_DIMM_Stat | Correctable ECC | Asserted,SM35
6b980e5921b1,2020/8/18 14:32, Processor CPU1_Status | IERR | Asserted,SM35
6b980e5921b1,2020/8/18 14:32, Processor CPU0_Status | IERR | Asserted,SM35
6ba8189cf07f,2020/7/29 17:20, Memory CPU1A0_DIMM_Stat | Correctable ECC | Asserted,SM56
6ba8189cf07f,2020/5/18 12:21, Memory CPU0B0_DIMM_Stat | Correctable ECC | Asserted,SM56
6ba8189cf07f,2020/7/29 16:05, Memory CPU1A0_DIMM_Stat | Correctable ECC | Asserted,SM56
6ba8189cf07f,2020/5/18 12:47, Memory CPU0B0_DIMM_Stat | Correctable ECC | Asserted,SM56
6bb0cb98c7bf,2020/11/20 22:46, Drive Slot / Bay #0x1c | Drive Present | Asserted,SM4
6bb0cb98c7bf,2020/11/20 22:46, Drive Slot / Bay #0x1f | Drive Present | Asserted,SM4
6bb0cb98c7bf,2020/11/20 22:46, Add-in Card #0x1b | Device Present | Asserted,SM4
6bb0cb98c7bf,2020/11/20 22:46, Drive Slot / Bay #0x43 | Drive Present | Asserted,SM4
6bb0cb98c7bf,2020/11/20 22:46, Processor #0x0f | Presence detected | Asserted,SM4
6bb0cb98c7bf,2020/11/20 22:46, Memory #0x54 | Presence Detected | Asserted,SM4
6bb0cb98c7bf,2020/11/20 22:46, Power Unit #0x18 | Device Present | Asserted,SM4
6bb0cb98c7bf,2020/11/20 22:46, Memory #0x4e | Presence Detected | Asserted,SM4
6bb0cb98c7bf,2020/11/20 22:46, Memory #0x57 | Presence Detected | Asserted,SM4
6bb0cb98c7bf,2020/11/20 22:46, Memory #0x48 | Presence Detected | Asserted,SM4
6bb0cb98c7bf,2020/11/20 22:46, Memory #0x4e | Correctable ECC | Asserted,SM4
6bb0cb98c7bf,2020/11/20 22:46, Drive Slot / Bay #0x22 | Drive Present | Asserted,SM4
6bb0cb98c7bf,2020/11/20 22:46, Processor #0x13 | Presence detected | Asserted,SM4
6bb0cb98c7bf,2020/11/20 22:46, Memory #0x51 | Presence Detected | Asserted,SM4
6bb0cb98c7bf,2020/11/20 22:46, Drive Slot / Bay #0x1a | Drive Present | Asserted,SM4
6bb0cb98c7bf,2020/11/20 22:46, Drive Slot / Bay #0x44 | Drive Present | Asserted,SM4
6bb0cb98c7bf,2020/11/20 22:46, Drive Slot / Bay #0x42 | Drive Present | Asserted,SM4
6bb0cb98c7bf,2020/11/20 22:46, Power Unit #0x25 | Device Present | Asserted,SM4
6bb0cb98c7bf,2020/11/20 22:46, Memory #0x5e | Presence Detected | Asserted,SM4
6bb0cb98c7bf,2020/11/20 22:46, System Boot Initiated #0x07 | System Restart | Asserted,SM4
6bb0cb98c7bf,2020/11/20 22:46, Drive Slot / Bay #0x41 | Drive Present | Asserted,SM4
6bb0cb98c7bf,2020/11/20 22:46, Drive Slot / Bay #0x20 | Drive Present | Asserted,SM4
6bb0cb98c7bf,2020/11/20 22:46, System ACPI Power State #0x04 | S0/G0: working | Asserted,SM4
6bb0cb98c7bf,2020/11/20 22:46, Memory #0x4b | Presence Detected | Asserted,SM4
6bb0cb98c7bf,2020/11/20 22:46, Memory #0x5a | Presence Detected | Asserted,SM4
6bb0cb98c7bf,2020/11/20 22:46, Drive Slot / Bay #0x15 | Drive Present | Asserted,SM4
6bb0cb98c7bf,2020/11/20 22:46, Drive Slot / Bay #0x16 | Drive Present | Asserted,SM4
6bb0cb98c7bf,2020/11/20 22:46, Drive Slot / Bay #0x1e | Drive Present | Asserted,SM4
6bb5f05c1123,2020/4/2 0:30, Memory #0xe2 | Uncorrectable ECC | Asserted,SM67
6bb5f05c1123,2020/4/2 0:30, System Boot Initiated #0xe0 | Initiated by power up | Asserted,SM67
6bb5f05c1123,2020/4/2 0:34, Memory #0xe2 | Uncorrectable ECC | Asserted,SM67
6be78055478d,2020/9/3 21:38, Memory CPU1C0_DIMM_Stat | Correctable ECC | Asserted,SM23
6be78055478d,2020/9/3 20:04, Memory CPU1C0_DIMM_Stat | Correctable ECC | Asserted,SM23
6be78055478d,2020/9/3 20:30, Memory CPU1C0_DIMM_Stat | Correctable ECC | Asserted,SM23
6be78055478d,2020/9/3 18:43, Memory CPU1C0_DIMM_Stat | Correctable ECC | Asserted,SM23
6be78055478d,2020/9/3 21:20, Memory CPU1C0_DIMM_Stat | Correctable ECC | Asserted,SM23
6be78055478d,2020/9/3 18:07, Memory CPU1C0_DIMM_Stat | Correctable ECC | Asserted,SM23
6be78055478d,2020/9/3 21:30, Memory CPU1C0_DIMM_Stat | Correctable ECC | Asserted,SM23
6be78055478d,2020/9/3 21:10, Memory CPU1C0_DIMM_Stat | Correctable ECC | Asserted,SM23
6be78055478d,2020/9/3 19:26, Memory CPU1C0_DIMM_Stat | Correctable ECC | Asserted,SM23
6be78055478d,2020/9/3 20:56, Memory CPU1C0_DIMM_Stat | Correctable ECC | Asserted,SM23
6c0c98cb1455,2020/5/15 16:01, Processor CPU_CATERR | State Asserted,SM16
6c0c98cb1455,2020/5/15 16:01, Processor CPU_CATERR | State Asserted | Asserted,SM16
6c0c98cb1455,2020/5/15 16:01, Unknown #0x17 |  | Asserted,SM16
6c0c98cb1455,2020/5/15 16:01, Unknown #0x17 |,SM16
6c18d7433fc8,2020/1/3 20:02, Memory CPU0D1_DIMM_Stat | Correctable ECC | Asserted,SM35
6c18d7433fc8,2020/1/3 20:02, Memory CPU0D1_DIMM_Stat | Correctable ECC | Asserted,SM35
6c1d04df4572,2020/4/21 14:11, Memory #0xe2 | Correctable ECC | Asserted,SM66
6c1d04df4572,2020/4/21 14:11, Memory #0xe2 | Correctable ECC | Asserted,SM66
6c1d04df4572,2020/4/21 14:11, Memory #0xe2 | Correctable ECC | Asserted,SM66
6c1d04df4572,2020/4/21 14:12, Memory #0xe2 | Correctable ECC | Asserted,SM66
6c38ed47a5d6,2020/7/7 5:49, Memory #0xe2 | Correctable ECC | Asserted,SM51
6c38ed47a5d6,2020/7/6 23:47, Memory #0xe2 | Correctable ECC | Asserted,SM51
6c666e6ef366,2020/5/8 9:22, System Event #0xff | Timestamp Clock Sync | Asserted,SM63
6c666e6ef366,2020/5/8 9:39, Microcontroller #0x3b | Transition to Running | Asserted,SM63
6c666e6ef366,2020/5/8 9:22, System Event #0xff | Timestamp Clock Sync | Asserted,SM63
6c666e6ef366,2020/5/8 9:22, System Boot Initiated | Initiated by power up | Asserted,SM63
6c666e6ef366,2020/5/8 9:22, Microcontroller/Coprocessor #0x3b | Transition to Running | Asserted,SM63
6c666e6ef366,2020/5/8 9:22, Microcontroller #0x3b | Transition to Running | Asserted,SM63
6c8fa7f04960,2020/2/19 21:19, System Boot Initiated BIOS_Boot_UP | Initiated by power up | Asserted,SM66
6c8fa7f04960,2020/2/19 21:18, Processor #0x7c | Configuration Error | Asserted,SM66
6c8fd5425212,2019/12/31 16:21, System Boot Initiated BIOS_Boot_UP | Initiated by power up | Asserted,SM66
6c8fd5425212,2019/12/31 16:22, Memory #0xe2 | Memory Device Disabled | Asserted,SM66
6c8fd5425212,2019/12/31 16:01, Version Change #0x8b | Hardware change detected | Asserted,SM66
6c8fd5425212,2019/12/31 16:01, Memory #0xe2 | Memory Device Disabled | Asserted,SM66
6ce3713b252f,2020/4/14 3:33, System Boot Initiated SysRestart | System Restart | Asserted,SM6
6cf8ed263d9b,2020/5/13 5:47, Memory #0xe2 | Correctable ECC | Asserted,SM15
6cf8ed263d9b,2020/5/13 5:50, Memory #0xe2 | Correctable ECC | Asserted,SM15
6cf8ed263d9b,2020/5/13 6:10, Memory #0xe2 | Correctable ECC (@DIMM@0(CPU1)) | Asserted,SM15
6cf8ed263d9b,2020/5/13 5:50, Memory #0xe2 | Correctable ECC (@DIMM@0(CPU1)) | Asserted,SM15
6cf8ed263d9b,2020/5/13 5:42, Memory #0xe2 | Correctable ECC | Asserted,SM15
6cf8ed263d9b,2020/5/13 5:57, Memory #0xe2 | Correctable ECC | Asserted,SM15
6cf8ed263d9b,2020/5/13 6:11, Memory #0xe2 | Correctable ECC (@DIMM@0(CPU1)) | Asserted,SM15
6cf8ed263d9b,2020/5/13 5:58, Memory #0xe2 | Correctable ECC | Asserted,SM15
6cf8ed263d9b,2020/5/13 5:47, Memory #0xe2 | Correctable ECC (@DIMM@0(CPU1)) | Asserted,SM15
6cf8ed263d9b,2020/5/13 6:08, Memory #0xe2 | Correctable ECC | Asserted,SM15
6cf8ed263d9b,2020/5/13 6:03, Memory #0xe2 | Correctable ECC (@DIMM@0(CPU1)) | Asserted,SM15
6cf8ed263d9b,2020/5/13 5:55, Memory #0xe2 | Correctable ECC (@DIMM@0(CPU1)) | Asserted,SM15
6cf8ed263d9b,2020/5/13 6:01, Memory #0xe2 | Correctable ECC (@DIMM@0(CPU1)) | Asserted,SM15
6cf8ed263d9b,2020/5/13 6:07, Memory #0xe2 | Correctable ECC | Asserted,SM15
6cf8ed263d9b,2020/5/13 6:04, Memory #0xe2 | Correctable ECC | Asserted,SM15
6cf8ed263d9b,2020/5/13 6:10, Memory #0xe2 | Correctable ECC | Asserted,SM15
6cf8ed263d9b,2020/5/13 6:07, Memory #0xe2 | Correctable ECC (@DIMM@0(CPU1)) | Asserted,SM15
6cf8ed263d9b,2020/5/13 5:42, Memory #0xe2 | Correctable ECC (@DIMM@0(CPU1)) | Asserted,SM15
6cf8ed263d9b,2020/5/13 5:43, Memory #0xe2 | Correctable ECC | Asserted,SM15
6cf8ed263d9b,2020/5/13 6:08, Memory #0xe2 | Correctable ECC (@DIMM@0(CPU1)) | Asserted,SM15
6cf8ed263d9b,2020/5/13 6:13, Memory #0xe2 | Correctable ECC | Asserted,SM15
6cf8ed263d9b,2020/5/13 5:44, Memory #0xe2 | Correctable ECC | Asserted,SM15
6cf8ed263d9b,2020/5/13 5:57, Memory #0xe2 | Correctable ECC (@DIMM@0(CPU1)) | Asserted,SM15
6cf8ed263d9b,2020/5/13 5:54, Memory #0xe2 | Correctable ECC (@DIMM@0(CPU1)) | Asserted,SM15
6cf8ed263d9b,2020/5/13 5:46, Memory #0xe2 | Correctable ECC (@DIMM@0(CPU1)) | Asserted,SM15
6cf8ed263d9b,2020/5/13 6:05, Memory #0xe2 | Correctable ECC | Asserted,SM15
6cf8ed263d9b,2020/5/13 6:11, Memory #0xe2 | Correctable ECC | Asserted,SM15
6cf8ed263d9b,2020/5/13 5:48, Memory #0xe2 | Correctable ECC | Asserted,SM15
6cf8ed263d9b,2020/5/13 6:03, Memory #0xe2 | Correctable ECC | Asserted,SM15
6cf8ed263d9b,2020/5/13 6:00, Memory #0xe2 | Correctable ECC (@DIMM@0(CPU1)) | Asserted,SM15
6cf8ed263d9b,2020/5/13 6:01, Memory #0xe2 | Correctable ECC | Asserted,SM15
6cf8ed263d9b,2020/5/13 5:43, Memory #0xe2 | Correctable ECC (@DIMM@0(CPU1)) | Asserted,SM15
6cf8ed263d9b,2020/5/13 5:44, Memory #0xe2 | Correctable ECC (@DIMM@0(CPU1)) | Asserted,SM15
6cf8ed263d9b,2020/5/13 5:48, Memory #0xe2 | Correctable ECC (@DIMM@0(CPU1)) | Asserted,SM15
6cf8ed263d9b,2020/5/13 5:52, Memory #0xe2 | Correctable ECC (@DIMM@0(CPU1)) | Asserted,SM15
6cf8ed263d9b,2020/5/13 6:05, Memory #0xe2 | Correctable ECC (@DIMM@0(CPU1)) | Asserted,SM15
6cf8ed263d9b,2020/5/13 5:54, Memory #0xe2 | Correctable ECC | Asserted,SM15
6cf8ed263d9b,2020/5/13 6:00, Memory #0xe2 | Correctable ECC | Asserted,SM15
6cf8ed263d9b,2020/5/13 5:51, Memory #0xe2 | Correctable ECC | Asserted,SM15
6cf8ed263d9b,2020/5/13 5:51, Memory #0xe2 | Correctable ECC (@DIMM@0(CPU1)) | Asserted,SM15
6cf8ed263d9b,2020/5/13 6:13, Memory #0xe2 | Correctable ECC (@DIMM@0(CPU1)) | Asserted,SM15
6cf8ed263d9b,2020/5/13 5:55, Memory #0xe2 | Correctable ECC | Asserted,SM15
6cf8ed263d9b,2020/5/13 5:46, Memory #0xe2 | Correctable ECC | Asserted,SM15
6cf8ed263d9b,2020/5/13 5:52, Memory #0xe2 | Correctable ECC | Asserted,SM15
6cf8ed263d9b,2020/5/13 6:04, Memory #0xe2 | Correctable ECC (@DIMM@0(CPU1)) | Asserted,SM15
6cf8ed263d9b,2020/5/13 5:58, Memory #0xe2 | Correctable ECC (@DIMM@0(CPU1)) | Asserted,SM15
6d1b772cc5e3,2020/2/27 9:39, Unknown Chassis_Control |  | Asserted,SM66
6d1b772cc5e3,2020/2/27 9:39, System ACPI Power State ACPI_Pwr_Status | S4/S5: soft-off | Asserted,SM66
6d1e40c698fc,2020/3/22 5:41, Power Supply PS2_Status | Failure detected | Asserted,SM20
6d422138723b,2020/5/5 7:34, Processor #0x1d | Thermal Trip | Asserted,SM95
6d422138723b,2020/5/5 7:34, System ACPI Power State #0x7d | S4/S5: soft-off | Asserted,SM95
6d4dd924f54a,2020/7/23 5:34, Memory CPU0C0_DIMM_Stat | Uncorrectable ECC | Asserted,SM23
6d4dd924f54a,2020/7/23 5:33, Processor CPU0_Status | Configuration Error | Asserted,SM23
6d4dd924f54a,2020/7/23 5:34, Processor CPU0_Status | Configuration Error | Asserted,SM23
6d4dd924f54a,2020/7/23 5:33, Processor CPU0_Status | Configuration Error | Asserted,SM23
6d4dd924f54a,2020/7/23 5:33, Memory CPU0C0_DIMM_Stat | Uncorrectable ECC | Asserted,SM23
6d4dd924f54a,2020/7/23 5:33, Memory CPU0C0_DIMM_Stat | Uncorrectable ECC | Asserted,SM23
6d4dd924f54a,2020/7/23 5:33, Processor CPU0_Status | Configuration Error | Asserted,SM23
6d4dd924f54a,2020/7/23 5:33, Memory CPU0C0_DIMM_Stat | Uncorrectable ECC | Asserted,SM23
6d4dd924f54a,2020/7/23 5:33, Memory CPU0C0_DIMM_Stat | Uncorrectable ECC | Asserted,SM23
6d4dd924f54a,2020/7/23 5:33, Memory CPU0C0_DIMM_Stat | Uncorrectable ECC | Asserted,SM23
6d4dd924f54a,2020/7/23 5:33, Processor CPU0_Status | Configuration Error | Asserted,SM23
6d4dd924f54a,2020/7/23 5:33, Memory CPU0C0_DIMM_Stat | Uncorrectable ECC | Asserted,SM23
6d4dd924f54a,2020/7/23 5:33, Processor CPU0_Status | Configuration Error | Asserted,SM23
6d4dd924f54a,2020/7/23 5:33, Processor CPU0_Status | Configuration Error | Asserted,SM23
6d81c45cb15a,2020/6/8 3:47, Memory #0xe2 | Correctable ECC | Asserted,SM51
6d81c45cb15a,2020/6/8 3:46, Memory #0xe2 | Correctable ECC | Asserted,SM51
6d81c45cb15a,2020/6/8 3:47, Memory #0xe2 | Correctable ECC | Asserted,SM51
6d943794e7c9,2020/7/5 5:52, Memory #0xe2 | Correctable ECC | Asserted,SM66
6d943794e7c9,2020/7/5 6:01, Memory #0xe2 | Correctable ECC | Asserted,SM66
6dc19d3318a5,2020/1/4 23:50, System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted,SM73
6dc19d3318a5,2020/1/4 23:59, System Boot Initiated BIOS_Boot_Up | Initiated by power up | Asserted,SM73
6dc65d727f85,2020/9/28 14:51, OS Boot BIOS_Boot_Up | boot completed - device not specified | Asserted,SM13
6dc65d727f85,2020/9/28 14:48, System Boot Initiated System Restart | System Restart | Asserted,SM13
6dc65d727f85,2020/9/28 14:47, Memory MEM_CHE0_Status | Correctable ECC | Asserted,SM13
6dc65d727f85,2020/9/28 14:47, Memory MEM_CHG0_Status | Uncorrectable ECC | Asserted,SM13
6dcabea2a451,2020/2/5 23:48, Memory #0xf9 | Correctable ECC | Asserted,SM16
6ded7d4088da,2020/10/16 15:32, Memory #0xe2 | Correctable ECC | Asserted,SM51
6ded7d4088da,2020/10/16 12:40, Memory #0xe2 | Correctable ECC | Asserted,SM51
6e0114234f89,2020/2/5 22:23, Memory CPU0A0_DIMM_Stat | Memory Device Disabled | Asserted,SM85
6e0114234f89,2020/2/5 22:23, System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted,SM85
6e0114234f89,2020/2/5 22:23, Processor CPU0_Status | Uncorrectable machine check exception | Deasserted,SM85
6e0114234f89,2020/2/5 22:24, System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted,SM85
6e0114234f89,2020/2/5 22:23, Processor CPU0_Status | Uncorrectable machine check exception | Asserted,SM85
6e0114234f89,2020/2/5 22:23, Processor CPU0_Status | IERR | Asserted,SM85
6e0d73e15335,2020/3/7 17:46, Memory DIMM110 | Correctable ECC logging limit reached | Asserted,SM6
6e0e1eb585dc,2020/1/15 10:35, Memory | Correctable ECC | Asserted | CPU 0 DIMM 8,SM12
6e0e1eb585dc,2020/1/15 10:34, Memory | Correctable ECC | Asserted | CPU 0 DIMM 8,SM12
6e0e1eb585dc,2020/1/15 10:36, Memory | Correctable ECC | Asserted | CPU 0 DIMM 8,SM12
6e0e1eb585dc,2020/1/15 10:34, Memory | Correctable ECC | Asserted | CPU 0 DIMM 8,SM12
6e0f1e31f870,2020/3/22 2:32, Processor CPU_CATERR | State Asserted | Asserted,SM30
6e0f1e31f870,2020/3/22 2:31, Processor CPU1_Status | Configuration Error | Asserted,SM30
6e0f1e31f870,2020/3/22 2:31, Memory CPU1D1_DIMM_Stat | Uncorrectable ECC | Asserted,SM30
6e1a6f2751fb,2020/5/5 18:39, Memory MEM_CHF0_Status | Correctable ECC | Asserted,SM13
6e29e2bbc072,2020/5/17 14:01, System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted,SM22
6e29e2bbc072,2020/5/17 13:59, System Event | Timestamp Clock Sync | Asserted,SM22
6e29e2bbc072,2020/5/17 13:58, Memory #0xf9 | Uncorrectable ECC | Asserted,SM22
6e29e2bbc072,2020/5/17 14:00, System Event | Timestamp Clock Sync | Asserted,SM22
6e3d9d77543e,2020/5/26 13:02, System Event #0x10 | Timestamp Clock Sync | Asserted,SM16
6e3d9d77543e,2020/5/26 13:01, System Event #0x10 | Timestamp Clock Sync | Asserted,SM16
6e3d9d77543e,2020/5/26 13:00, Memory #0xf9 | Uncorrectable ECC | Asserted,SM16
6e3d9d77543e,2020/6/9 15:16, Memory #0xf9 | Correctable ECC | Asserted,SM16
6e3d9d77543e,2020/5/26 13:03, System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted,SM16
6e3d9d77543e,2020/6/9 14:54, Memory #0xf9 | Correctable ECC | Asserted,SM16
6e5638a39bb3,2020/5/27 16:28, Memory MEM_CHA0_Status | Correctable ECC | Asserted,SM13
6e61dbd66f65,2020/1/14 5:40, System Event #0x10 | Timestamp Clock Sync | Asserted,SM16
6e61dbd66f65,2020/1/14 5:39, System Event #0x10 | Timestamp Clock Sync | Asserted,SM16
6e61dbd66f65,2020/1/14 5:38, Memory #0xf9 | Uncorrectable ECC | Asserted,SM16
6e61dbd66f65,2020/1/14 5:43, System Boot Initiated BIOS_Boot_Up | Initiated by warm reset | Asserted,SM16
6e62070e60f8,2020/5/9 7:43, Memory #0x80 | Correctable ECC | Asserted,SM83
6e62070e60f8,2020/5/9 7:24, Memory #0x80 | Correctable ECC | Asserted,SM83
6e62070e60f8,2020/5/9 12:31, Memory #0x80 | Correctable ECC | Asserted,SM83
6e62070e60f8,2020/5/9 4:43, Memory #0x80 | Correctable ECC | Asserted,SM83
6e62070e60f8,2020/5/9 9:25, Memory #0x80 | Correctable ECC | Asserted,SM83
6e62070e60f8,2020/5/9 22:51, Memory #0x80 | Correctable ECC | Asserted,SM83
6e62070e60f8,2020/5/9 6:17, Memory #0x80 | Correctable ECC | Asserted,SM83
6e62070e60f8,2020/5/9 6:54, Memory #0x80 | Correctable ECC | Asserted,SM83
6e62070e60f8,2020/5/9 13:43, Memory #0x80 | Correctable ECC | Asserted,SM83
6e62070e60f8,2020/5/9 19:19, Memory #0x80 | Correctable ECC | Asserted,SM83
6e62070e60f8,2020/5/9 8:06, Memory #0x80 | Correctable ECC | Asserted,SM83
6e62070e60f8,2020/5/9 8:29, Memory #0x80 | Correctable ECC | Asserted,SM83
6e62070e60f8,2020/5/9 9:05, Memory #0x80 | Correctable ECC | Asserted,SM83
6e62070e60f8,2020/5/9 8:48, Memory #0x80 | Correctable ECC | Asserted,SM83
6e62070e60f8,2020/5/9 16:41, Memory #0x80 | Correctable ECC | Asserted,SM83
6e62070e60f8,2020/5/9 17:47, Memory #0x80 | Correctable ECC | Asserted,SM83
6e62070e60f8,2020/5/9 20:47, Memory #0x80 | Correctable ECC | Asserted,SM83
6e62070e60f8,2020/5/9 15:04, Memory #0x80 | Correctable ECC | Asserted,SM83
6e62070e60f8,2020/5/9 10:23, Memory #0x80 | Correctable ECC | Asserted,SM83
6e62070e60f8,2020/5/9 11:19, Memory #0x80 | Correctable ECC | Asserted,SM83
6e6f2f35c18a,2020/6/26 7:40, Microcontroller #0x16 | Transition to Running | Asserted,SM26
6e6f2f35c18a,2020/6/26 7:40, Processor CPU0_Status | IERR | Asserted,SM26
6e6f2f35c18a,2020/6/26 7:40, Processor CPU0_Status | Uncorrectable machine check exception | Asserted,SM26
6e6f2f35c18a,2020/6/26 7:40, System ACPI Power State ACPI_PWR_Status | S4/S5: soft-off | Asserted,SM26
6e6f2f35c18a,2020/6/26 7:40, Power Supply CPU_PG | Failure detected | Asserted,SM26
6e711ca08666,2020/1/10 11:11, Memory #0xe2 | Correctable ECC | Asserted,SM49
6e711ca08666,2020/1/10 8:16, Memory #0xe2 | Correctable ECC | Asserted,SM49
6e78526223df,2020/6/12 13:13, OS Boot BIOS_Boot_Up | boot completed - device not specified | Asserted,SM13
6e78526223df,2020/6/12 13:11, System Boot Initiated System Restart | System Restart | Asserted,SM13
6e78526223df,2020/6/12 13:09, OS Stop/Shutdown OS Status | OS graceful shutdown | Asserted,SM13
6e78526223df,2020/6/12 13:09, OS Critical Stop OS Status | OS graceful shutdown | Asserted,SM13
6e78526223df,2020/6/12 13:10, System ACPI Power State Power Status | Legacy ON state | Asserted,SM13
6e78526223df,2020/6/12 13:09, System ACPI Power State Power Status | Legacy OFF state | Asserted,SM13
6e8c4e077c78,2019/12/31 11:57, Memory #0xe2 | Uncorrectable ECC | Asserted,SM49
6e8c4e077c78,2019/12/31 11:58, Memory #0xe2 | Uncorrectable ECC | Asserted,SM49
6e8c4e077c78,2019/12/31 11:58, Processor CPU_CATERR | State Asserted | Asserted,SM49
6e8f6641a811,2020/2/9 12:27, Drive Slot / Bay HDD_R_3_Status | Drive Fault | Asserted,SM53
6ebf1d787123,2020/7/22 14:06, Unknown CPU0 MCERR |  | Asserted,SM83
6ebf1d787123,2020/7/22 14:06, Unknown CPU0 CATERR |  | Asserted,SM83
6ecc987585bb,2020/5/19 13:57, Memory | Correctable ECC (@DIMM3A(CPU2)) | Asserted,SM12
6ecc987585bb,2020/5/19 14:47, Memory | Correctable ECC | Asserted | CPU 1 DIMM 8,SM12
6ecc987585bb,2020/5/19 14:45, Memory | Correctable ECC | Asserted | CPU 1 DIMM 8,SM12
6ecc987585bb,2020/5/19 14:45, Memory | Correctable ECC | Asserted | CPU 1 DIMM 8,SM12
6ecc987585bb,2020/5/19 14:45, Memory | Correctable ECC (@DIMM3A(CPU2)) | Asserted,SM12
